age;marital;job;housing;loan;campaign;contact
51;single;management;1;0;4;cellular
46;married;blue-collar;1;0;3;cellular
34;married;entrepreneur;1;0;4;cellular
39;married;blue-collar;1;0;9;cellular
34;divorced;services;1;0;4;cellular
50;married;self-employed;1;1;3;cellular
45;married;blue-collar;1;0;4;cellular
35;single;technician;1;0;3;cellular
26;single;student;1;0;3;cellular
39;single;technician;1;0;8;cellular
42;married;blue-collar;1;0;6;cellular
34;married;technician;1;0;7;cellular
33;single;blue-collar;1;0;10;cellular
28;single;blue-collar;1;0;3;cellular
29;single;management;1;0;9;cellular
31;single;admin.;1;0;2;cellular
44;single;management;1;0;5;cellular
47;married;services;0;0;2;cellular
26;married;self-employed;1;1;4;cellular
27;single;admin.;1;0;2;cellular
43;married;blue-collar;1;0;7;cellular
59;married;blue-collar;1;0;4;telephone
56;married;blue-collar;1;0;4;telephone
26;single;blue-collar;1;0;2;cellular
28;married;student;1;0;3;cellular
34;married;services;1;0;3;cellular
30;married;technician;1;0;2;cellular
27;single;student;1;0;2;cellular
33;single;technician;1;0;5;cellular
42;married;blue-collar;1;0;6;telephone
33;single;admin.;1;0;2;cellular
33;married;blue-collar;1;0;2;cellular
32;married;self-employed;1;0;4;telephone
42;married;technician;1;1;7;cellular
33;single;blue-collar;1;0;4;cellular
35;married;blue-collar;1;1;7;cellular
35;married;management;1;0;2;cellular
38;married;admin.;1;0;3;cellular
32;single;management;1;0;4;cellular
31;married;management;1;0;3;cellular
38;married;entrepreneur;0;1;11;cellular
24;single;blue-collar;1;1;3;cellular
32;single;blue-collar;1;0;3;cellular
33;married;management;1;0;2;cellular
37;married;blue-collar;1;1;6;cellular
33;single;admin.;1;0;2;cellular
60;divorced;management;1;0;6;cellular
38;married;blue-collar;1;0;5;telephone
26;married;services;1;0;4;cellular
32;married;management;0;0;2;cellular
54;married;blue-collar;1;0;5;cellular
56;married;services;1;1;6;cellular
38;married;technician;1;1;7;telephone
52;married;admin.;1;0;4;cellular
38;divorced;management;1;0;7;cellular
34;married;technician;1;0;4;cellular
40;single;blue-collar;0;0;2;cellular
34;single;blue-collar;1;0;5;cellular
51;married;technician;1;0;4;cellular
47;single;blue-collar;1;0;6;cellular
57;married;blue-collar;1;1;2;cellular
22;single;services;1;0;3;cellular
39;married;services;1;0;2;cellular
28;single;blue-collar;1;0;2;cellular
24;single;blue-collar;1;0;10;cellular
25;single;services;1;0;2;cellular
59;married;blue-collar;1;0;5;cellular
37;married;blue-collar;1;0;5;cellular
36;married;blue-collar;1;0;7;cellular
29;married;blue-collar;1;0;2;cellular
29;single;services;1;1;4;cellular
28;single;admin.;1;0;6;cellular
35;married;blue-collar;1;0;6;cellular
48;divorced;services;1;0;10;cellular
29;single;technician;1;1;5;cellular
37;single;housemaid;1;0;3;cellular
35;single;management;1;0;8;cellular
28;married;admin.;1;0;14;cellular
37;married;housemaid;1;0;6;telephone
33;single;management;1;0;3;cellular
34;married;admin.;1;0;4;cellular
29;single;services;1;1;3;cellular
27;single;services;1;0;5;cellular
25;married;services;1;0;4;cellular
47;divorced;technician;0;0;6;cellular
28;single;technician;1;0;5;cellular
54;divorced;blue-collar;1;1;11;cellular
54;divorced;management;1;0;11;telephone
37;single;blue-collar;0;0;8;cellular
23;single;housemaid;1;0;3;cellular
34;married;blue-collar;1;0;2;cellular
49;married;blue-collar;1;0;5;telephone
26;single;admin.;1;0;4;cellular
54;divorced;self-employed;1;0;4;telephone
30;married;blue-collar;1;0;2;cellular
32;married;blue-collar;1;0;4;cellular
27;married;admin.;1;1;5;cellular
37;divorced;blue-collar;1;0;6;telephone
33;married;blue-collar;1;0;5;cellular
35;married;blue-collar;1;0;2;cellular
28;single;blue-collar;1;0;5;telephone
30;married;management;1;0;2;cellular
48;married;blue-collar;1;0;6;cellular
44;married;admin.;0;0;3;cellular
34;married;blue-collar;1;0;2;cellular
29;single;services;1;0;5;cellular
30;single;admin.;1;0;6;cellular
38;divorced;technician;1;0;6;cellular
31;single;blue-collar;1;0;8;cellular
32;married;services;1;1;4;cellular
32;married;blue-collar;1;0;2;cellular
33;married;services;1;0;6;cellular
35;married;blue-collar;1;0;7;cellular
30;single;services;1;0;6;cellular
31;married;blue-collar;1;0;6;cellular
44;married;admin.;1;0;7;cellular
57;married;housemaid;1;0;4;cellular
23;single;entrepreneur;1;0;3;cellular
28;married;technician;1;0;7;telephone
31;divorced;admin.;1;0;7;cellular
37;single;admin.;1;0;9;cellular
48;married;blue-collar;1;0;7;cellular
31;divorced;services;1;0;8;cellular
31;single;technician;1;0;3;cellular
40;single;admin.;1;0;2;cellular
40;married;services;1;0;2;cellular
23;married;student;1;0;2;cellular
23;single;blue-collar;1;0;1;cellular
32;married;blue-collar;1;1;1;cellular
36;single;admin.;1;0;1;cellular
24;single;blue-collar;1;1;1;telephone
24;single;technician;1;0;1;cellular
32;single;technician;1;1;6;cellular
30;married;technician;1;0;4;cellular
54;divorced;blue-collar;1;0;7;cellular
29;married;blue-collar;1;0;1;cellular
27;single;admin.;1;0;5;cellular
33;married;technician;1;1;1;cellular
36;single;entrepreneur;1;0;2;cellular
28;single;student;1;0;2;cellular
35;single;management;1;0;5;cellular
31;married;blue-collar;1;0;4;cellular
23;single;services;1;1;1;cellular
23;married;admin.;1;0;1;cellular
24;single;technician;1;0;1;cellular
28;married;blue-collar;1;1;1;telephone
34;single;blue-collar;1;0;1;cellular
31;single;admin.;1;0;1;cellular
28;single;services;1;0;1;cellular
32;married;management;1;0;6;telephone
50;married;entrepreneur;1;0;4;cellular
24;single;technician;1;0;1;cellular
27;single;management;0;0;1;cellular
33;married;services;1;1;1;cellular
22;single;services;1;0;1;cellular
34;married;blue-collar;1;0;1;cellular
32;single;blue-collar;1;0;1;cellular
32;single;management;1;0;1;cellular
32;single;services;1;0;1;cellular
36;single;management;1;0;1;cellular
33;single;management;1;0;1;cellular
43;married;blue-collar;1;0;6;cellular
26;single;blue-collar;1;0;1;cellular
24;single;services;1;0;1;cellular
41;married;blue-collar;1;0;1;cellular
32;single;technician;1;0;1;cellular
32;married;self-employed;1;0;1;cellular
31;single;technician;1;0;1;cellular
26;single;technician;1;0;1;cellular
35;married;blue-collar;1;0;1;cellular
25;single;admin.;1;0;1;cellular
30;single;admin.;1;0;1;cellular
37;single;blue-collar;1;0;1;cellular
27;married;services;1;0;1;cellular
33;married;services;1;0;1;cellular
36;married;entrepreneur;1;0;7;cellular
29;single;admin.;1;1;1;cellular
41;married;services;1;0;1;cellular
56;divorced;management;1;0;1;telephone
33;single;admin.;1;0;1;cellular
32;single;services;1;0;2;cellular
33;married;entrepreneur;1;0;1;cellular
30;single;technician;1;0;1;cellular
33;married;blue-collar;1;0;9;cellular
35;married;blue-collar;1;0;1;cellular
33;married;blue-collar;1;0;3;cellular
26;single;management;1;0;1;cellular
48;single;management;1;0;1;cellular
31;married;blue-collar;1;0;1;cellular
27;single;blue-collar;1;0;1;cellular
43;married;blue-collar;1;0;1;cellular
26;single;student;1;0;5;cellular
37;divorced;admin.;1;0;1;cellular
31;married;technician;1;0;1;telephone
28;single;management;1;1;1;cellular
31;single;management;1;0;1;cellular
32;single;admin.;1;0;1;cellular
33;single;admin.;1;0;1;cellular
24;single;services;1;0;1;cellular
29;married;blue-collar;1;0;4;cellular
43;single;management;0;0;9;telephone
34;single;self-employed;1;0;1;cellular
40;married;blue-collar;1;0;1;cellular
23;single;student;1;0;1;cellular
35;married;blue-collar;1;0;5;cellular
44;divorced;management;1;0;1;cellular
37;divorced;admin.;1;0;1;cellular
53;single;services;1;0;1;cellular
43;married;entrepreneur;1;1;1;cellular
33;single;admin.;1;0;1;cellular
29;single;technician;1;0;1;cellular
42;single;blue-collar;1;0;6;cellular
23;single;services;1;0;1;cellular
44;married;entrepreneur;1;0;3;cellular
29;single;management;1;0;1;cellular
40;married;entrepreneur;0;0;1;cellular
29;married;blue-collar;1;0;1;cellular
32;single;blue-collar;1;0;1;cellular
33;married;management;1;0;5;cellular
58;married;blue-collar;1;0;1;cellular
44;single;blue-collar;1;1;7;cellular
27;married;blue-collar;0;1;1;cellular
29;single;technician;1;0;1;cellular
42;married;blue-collar;1;0;1;cellular
25;single;blue-collar;1;0;1;cellular
31;married;blue-collar;1;0;1;cellular
27;single;management;1;0;2;cellular
26;single;self-employed;1;0;1;cellular
33;single;blue-collar;0;0;2;cellular
37;married;blue-collar;1;0;2;cellular
27;single;blue-collar;1;0;1;cellular
24;single;blue-collar;1;1;1;cellular
31;single;management;1;0;1;cellular
29;single;admin.;1;0;4;cellular
24;single;technician;1;1;1;cellular
32;single;services;1;0;1;cellular
31;single;blue-collar;1;0;1;cellular
28;single;admin.;1;0;1;cellular
32;single;technician;1;0;1;cellular
41;divorced;admin.;1;0;1;cellular
38;single;blue-collar;1;0;1;cellular
30;married;technician;1;0;1;cellular
24;single;admin.;1;0;1;cellular
25;married;blue-collar;1;0;1;cellular
24;single;services;1;0;1;cellular
31;married;blue-collar;1;1;1;cellular
29;married;housemaid;1;0;1;cellular
27;married;technician;1;0;1;cellular
43;married;blue-collar;1;0;5;cellular
30;single;blue-collar;1;0;4;telephone
41;divorced;blue-collar;1;0;1;cellular
44;married;admin.;1;0;1;cellular
44;married;blue-collar;1;0;1;cellular
36;single;management;1;0;1;cellular
31;married;management;1;0;6;cellular
26;married;blue-collar;1;0;4;cellular
26;single;blue-collar;1;0;1;cellular
33;married;blue-collar;1;0;1;cellular
47;married;technician;1;0;1;cellular
57;married;admin.;1;0;1;cellular
32;single;admin.;1;0;1;cellular
29;single;technician;1;1;1;cellular
30;single;services;1;0;1;cellular
44;married;blue-collar;1;0;5;cellular
23;single;services;1;1;1;cellular
27;single;blue-collar;1;1;1;cellular
31;single;admin.;1;0;1;cellular
30;single;services;1;0;1;cellular
28;single;admin.;1;0;1;cellular
28;single;services;1;0;1;cellular
32;single;management;1;0;1;cellular
40;married;blue-collar;1;0;3;cellular
28;single;blue-collar;1;0;1;cellular
36;married;blue-collar;1;0;1;cellular
36;divorced;services;1;0;1;cellular
29;married;admin.;1;0;1;cellular
36;married;admin.;1;0;1;cellular
34;married;blue-collar;1;0;5;cellular
23;single;services;1;0;1;cellular
39;married;blue-collar;1;0;4;cellular
33;married;blue-collar;1;0;4;cellular
32;single;management;1;0;1;cellular
33;single;technician;1;0;11;cellular
34;married;entrepreneur;1;0;6;telephone
32;married;services;1;1;1;cellular
30;single;blue-collar;1;0;2;cellular
35;married;technician;0;0;1;cellular
53;divorced;blue-collar;1;0;1;cellular
29;single;admin.;1;0;1;cellular
33;single;services;1;0;2;cellular
27;married;technician;1;1;1;cellular
25;single;technician;1;0;1;cellular
29;married;technician;1;0;1;cellular
27;single;admin.;1;0;1;cellular
23;single;blue-collar;1;0;1;cellular
38;single;entrepreneur;1;0;4;cellular
30;single;management;1;0;1;cellular
35;single;self-employed;1;1;1;cellular
29;married;management;1;1;1;cellular
31;single;admin.;1;0;2;cellular
29;single;admin.;1;0;2;cellular
42;single;blue-collar;1;0;1;cellular
29;married;admin.;1;0;1;cellular
35;single;admin.;1;0;1;cellular
27;single;services;1;0;1;cellular
48;divorced;admin.;0;0;2;cellular
28;married;admin.;1;0;1;cellular
28;single;services;1;0;2;cellular
54;married;services;1;0;1;cellular
33;married;admin.;1;0;5;cellular
26;single;management;1;0;1;cellular
33;married;blue-collar;1;0;1;cellular
30;married;technician;1;1;1;cellular
26;married;blue-collar;1;1;1;cellular
33;divorced;management;0;0;3;cellular
58;married;blue-collar;1;0;2;cellular
32;single;technician;1;0;1;cellular
33;single;technician;1;0;1;cellular
40;married;services;1;0;5;cellular
55;married;blue-collar;1;0;1;cellular
34;married;blue-collar;1;0;1;cellular
52;single;admin.;1;0;6;telephone
22;single;student;1;0;1;cellular
42;married;management;0;0;1;cellular
34;married;blue-collar;1;0;1;cellular
30;single;technician;1;0;1;cellular
29;single;services;1;0;1;cellular
28;single;admin.;1;1;1;cellular
32;married;blue-collar;1;0;7;cellular
32;married;admin.;1;0;2;cellular
30;single;blue-collar;1;0;2;cellular
30;married;management;1;0;2;cellular
33;single;admin.;1;0;3;cellular
23;single;technician;1;0;2;cellular
27;single;management;1;0;5;cellular
25;married;management;1;1;4;cellular
48;divorced;services;1;0;5;cellular
30;married;services;1;0;3;cellular
39;single;blue-collar;1;0;6;cellular
33;divorced;services;1;0;2;cellular
45;divorced;admin.;1;0;7;cellular
38;divorced;services;1;0;1;cellular
37;divorced;management;1;1;1;cellular
52;married;blue-collar;1;0;1;cellular
33;single;management;1;0;1;cellular
43;married;services;1;0;1;cellular
30;single;management;1;0;1;cellular
32;married;blue-collar;1;1;1;cellular
27;single;management;1;0;1;cellular
29;single;technician;1;0;1;cellular
36;divorced;services;1;0;8;cellular
28;married;management;1;0;1;cellular
31;single;management;1;0;1;cellular
37;divorced;blue-collar;1;0;3;cellular
31;single;admin.;1;0;3;cellular
38;divorced;blue-collar;1;0;1;cellular
29;single;blue-collar;1;0;1;cellular
31;single;services;1;0;2;cellular
33;single;blue-collar;1;0;1;cellular
38;married;services;1;0;1;cellular
55;divorced;retired;0;0;1;cellular
32;single;admin.;1;0;1;cellular
30;divorced;blue-collar;1;0;1;cellular
35;single;blue-collar;1;0;1;cellular
25;single;blue-collar;1;0;1;cellular
29;single;management;1;0;2;cellular
30;single;self-employed;1;0;1;cellular
38;single;admin.;1;0;1;cellular
32;single;admin.;1;0;1;cellular
30;single;blue-collar;1;0;2;telephone
25;married;technician;1;0;3;cellular
34;single;management;1;0;5;cellular
29;single;blue-collar;1;0;1;cellular
42;divorced;self-employed;1;1;1;cellular
32;single;blue-collar;1;0;1;cellular
24;single;technician;1;0;2;cellular
30;single;admin.;1;1;6;cellular
26;married;blue-collar;1;0;2;cellular
24;married;services;1;1;2;cellular
39;divorced;blue-collar;1;0;1;cellular
31;single;blue-collar;1;0;1;cellular
34;single;blue-collar;1;0;1;cellular
26;single;blue-collar;1;0;5;cellular
48;single;blue-collar;1;0;1;cellular
30;married;self-employed;1;0;1;cellular
33;married;management;1;0;2;cellular
47;married;blue-collar;1;0;1;cellular
27;single;services;1;1;1;cellular
30;divorced;management;1;0;1;cellular
36;single;housemaid;1;0;1;cellular
32;married;admin.;1;0;1;cellular
33;single;technician;1;0;1;cellular
31;single;technician;1;0;1;cellular
28;single;technician;1;0;1;cellular
30;single;technician;1;0;1;cellular
30;married;blue-collar;1;0;1;cellular
27;married;blue-collar;1;0;1;cellular
23;single;blue-collar;1;0;1;cellular
29;married;blue-collar;1;0;1;cellular
33;single;technician;1;0;3;cellular
27;single;blue-collar;1;0;4;cellular
29;single;technician;1;0;1;cellular
27;single;blue-collar;1;0;1;cellular
25;single;services;1;0;1;cellular
24;single;admin.;1;0;1;cellular
29;single;services;1;0;1;cellular
32;single;blue-collar;1;0;1;cellular
31;single;management;1;0;1;cellular
34;single;management;1;0;1;cellular
29;single;self-employed;1;0;1;cellular
29;single;admin.;1;0;1;cellular
56;single;admin.;1;0;2;cellular
29;single;technician;1;0;2;cellular
35;divorced;management;1;1;1;cellular
33;single;admin.;1;0;1;cellular
30;single;blue-collar;1;1;1;cellular
38;married;entrepreneur;1;0;1;cellular
45;divorced;technician;1;1;1;cellular
24;single;blue-collar;1;0;1;cellular
45;single;unemployed;1;1;1;cellular
27;divorced;technician;1;0;1;cellular
53;married;blue-collar;1;0;1;cellular
40;single;blue-collar;1;0;1;cellular
26;single;blue-collar;1;0;4;cellular
36;single;services;1;0;2;cellular
21;single;student;1;0;2;cellular
30;married;blue-collar;1;0;2;cellular
47;married;technician;1;0;2;cellular
39;single;services;1;0;4;cellular
28;single;student;1;0;5;telephone
26;married;blue-collar;1;1;3;cellular
28;single;management;1;0;2;cellular
30;single;blue-collar;1;0;2;cellular
26;single;blue-collar;1;0;2;cellular
31;single;services;1;0;2;cellular
27;single;technician;1;0;3;cellular
35;single;entrepreneur;1;1;3;cellular
34;single;entrepreneur;1;0;6;cellular
36;single;admin.;1;0;2;cellular
34;single;admin.;1;0;3;cellular
33;married;admin.;1;0;3;cellular
44;divorced;admin.;1;0;3;cellular
34;married;blue-collar;1;0;3;cellular
25;single;services;1;0;2;cellular
39;married;blue-collar;1;0;2;cellular
34;divorced;blue-collar;1;1;2;cellular
32;married;blue-collar;1;1;5;cellular
26;single;blue-collar;1;0;2;cellular
50;divorced;technician;1;0;2;cellular
36;married;blue-collar;1;1;8;cellular
29;single;technician;1;0;4;cellular
44;married;admin.;1;1;3;cellular
27;single;technician;1;0;2;cellular
27;single;management;1;0;3;cellular
60;divorced;retired;1;0;3;cellular
34;married;admin.;1;0;7;cellular
41;married;management;1;0;2;cellular
57;married;blue-collar;1;0;2;telephone
40;married;blue-collar;1;0;3;cellular
22;single;admin.;1;1;2;cellular
32;married;blue-collar;1;0;2;cellular
28;single;management;1;0;2;cellular
46;married;entrepreneur;1;0;3;cellular
30;married;technician;1;0;2;cellular
26;single;blue-collar;1;0;2;cellular
35;single;admin.;1;0;2;cellular
40;divorced;admin.;1;0;2;cellular
44;single;technician;1;0;4;cellular
27;married;technician;1;0;4;cellular
30;single;management;1;0;2;cellular
27;single;admin.;1;1;2;cellular
52;married;blue-collar;1;0;2;cellular
31;single;services;1;0;3;cellular
34;married;technician;1;0;4;cellular
35;divorced;blue-collar;1;0;5;cellular
57;divorced;services;1;0;4;cellular
27;single;blue-collar;1;0;4;cellular
38;single;admin.;1;0;2;cellular
28;married;blue-collar;1;0;2;cellular
30;married;admin.;1;0;5;cellular
35;married;admin.;0;1;2;cellular
